"panel","chr","from","to","length","count","relcount","rel1Mcount"
"LXS","19",10148178,10156464,8287,1,0.015625,0.015625
"LXS","19",21190566,21457951,267386,1,0.015625,0.015625
"LXS","5",4888801,4944496,55696,1,0.015625,0.015625
"LXS","5",76397687,76597177,199491,1,0.015625,0.015625
"LXS","7",105553390,105578002,24613,1,0.015625,0.015625
"LXS","9",96833679,96990819,157141,1,0.015625,0.015625
"LXS","1",160966455,160967808,1354,1,0.015625,0.015625
"LXS","12",59506247,59530674,24428,1,0.015625,0.015625
"LXS","12",75160713,75402444,241732,1,0.015625,0.015625
"LXS","13",6469206,6599916,130711,1,0.015625,0.015625
"LXS","13",75142013,75224467,82455,1,0.015625,0.015625
"LXS","13",96854260,96870229,15970,1,0.015625,0.015625
"LXS","14",111784561,111815243,30683,1,0.015625,0.015625
"LXS","15",30712168,30823965,111798,1,0.015625,0.015625
"LXS","15",50140528,50146454,5927,1,0.015625,0.015625
"LXS","15",68527446,68536116,8671,1,0.015625,0.015625
"LXS","17",45451427,45489490,38064,1,0.015625,0.015625
"LXS","17",47063973,47375621,311649,1,0.015625,0.015625
"LXS","17",73596537,73621999,25463,1,0.015625,0.015625
"LXS","17",83942805,83985121,42317,1,0.015625,0.015625
"LXS","18",66362271,66437230,74960,1,0.015625,0.015625
"LXS","2",173821282,173847040,25759,1,0.015625,0.015625
"LXS","3",93165187,93222589,57403,1,0.015625,0.015625
"LXS","6",108585614,108614842,29229,1,0.015625,0.015625
"LXS","6",111481234,111554683,73450,1,0.015625,0.015625
"LXS","7",36505221,36621908,116688,1,0.015625,0.015625
"LXS","8",91550749,91564405,13657,1,0.015625,0.015625
"LXS","1",67057902,67103950,46049,1,0.015625,0.015625
"LXS","1",139733805,139755084,21280,1,0.015625,0.015625
"LXS","1",172442233,172466059,23827,1,0.015625,0.015625
"LXS","14",72098949,72129250,30302,1,0.015625,0.015625
"LXS","14",121745786,121816617,70832,1,0.015625,0.015625
"LXS","18",25681221,25828010,146790,1,0.015625,0.015625
"LXS","18",50789069,51652184,863116,1,0.015625,0.015625
"LXS","18",54568214,54721541,153328,1,0.015625,0.015625
"LXS","19",15098682,15367006,268325,1,0.015625,0.015625
"LXS","19",44223056,44236055,13000,1,0.015625,0.015625
"LXS","3",38414910,38426720,11811,1,0.015625,0.015625
"LXS","3",133905168,134185999,280832,1,0.015625,0.015625
"LXS","4",84010065,84025548,15484,1,0.015625,0.015625
"LXS","4",130381450,130465205,83756,1,0.015625,0.015625
"LXS","4",140971012,141012231,41220,1,0.015625,0.015625
"LXS","6",9945900,9987064,41165,1,0.015625,0.015625
"LXS","7",131862299,131874187,11889,1,0.015625,0.015625
"LXS","8",50276666,50882929,606264,1,0.015625,0.015625
"LXS","9",32740720,32778817,38098,1,0.015625,0.015625
"LXS","9",51266535,51289441,22907,1,0.015625,0.015625
"LXS","9",92668408,92720850,52443,1,0.015625,0.015625
"LXS","X",151682853,151767483,84631,1,0.015625,0.015625
"LXS","1",185920837,185935598,14762,1,0.015625,0.015625
"LXS","10",8783837,8816934,33098,1,0.015625,0.015625
"LXS","11",67467217,67481783,14567,1,0.015625,0.015625
"LXS","12",10359275,10365374,6100,1,0.015625,0.015625
"LXS","12",16642599,16653125,10527,1,0.015625,0.015625
"LXS","12",27539011,27542848,3838,1,0.015625,0.015625
"LXS","13",115418353,115436790,18438,1,0.015625,0.015625
"LXS","14",120341645,120383494,41850,1,0.015625,0.015625
"LXS","17",86114402,86238651,124250,1,0.015625,0.015625
"LXS","18",65317904,65349267,31364,1,0.015625,0.015625
"LXS","19",44291985,44403627,111643,1,0.015625,0.015625
"LXS","4",6277645,6305148,27504,1,0.015625,0.015625
"LXS","7",27603414,27767988,164575,1,0.015625,0.015625
"LXS","7",29366108,29397395,31288,1,0.015625,0.015625
"LXS","7",132349286,132354553,5268,1,0.015625,0.015625
"LXS","9",47662907,47707236,44330,1,0.015625,0.015625
"LXS","1",191047121,191069511,22391,1,0.015625,0.015625
"LXS","11",14499734,14842943,343210,1,0.015625,0.015625
"LXS","11",64487874,64552416,64543,1,0.015625,0.015625
"LXS","15",62974472,63264167,289696,1,0.015625,0.015625
"LXS","3",151251134,151272127,20994,1,0.015625,0.015625
"LXS","4",43380990,43412772,31783,1,0.015625,0.015625
"LXS","5",64579440,64675937,96498,1,0.015625,0.015625
"LXS","5",150966532,150983126,16595,1,0.015625,0.015625
"LXS","6",83624896,83882674,257779,1,0.015625,0.015625
"LXS","8",116236689,116291645,54957,1,0.015625,0.015625
"LXS","9",47741612,47796955,55344,1,0.015625,0.015625
"LXS","9",122175149,122415311,240163,1,0.015625,0.015625
"LXS","1",9633283,9916548,283266,1,0.015625,0.015625
"LXS","1",70806092,71678804,872713,1,0.015625,0.015625
"LXS","1",192381302,192407731,26430,1,0.015625,0.015625
"LXS","11",110498115,110821150,323036,1,0.015625,0.015625
"LXS","12",40424399,40510558,86160,1,0.015625,0.015625
"LXS","15",38597226,38727108,129883,1,0.015625,0.015625
"LXS","15",56003589,56127958,124370,1,0.015625,0.015625
"LXS","17",85443023,85464896,21874,1,0.015625,0.015625
"LXS","18",44982635,44995994,13360,1,0.015625,0.015625
"LXS","3",102279932,102318553,38622,1,0.015625,0.015625
"LXS","3",106973801,107004848,31048,1,0.015625,0.015625
"LXS","4",40486272,40506548,20277,1,0.015625,0.015625
"LXS","5",45448190,45599612,151423,1,0.015625,0.015625
"LXS","5",108162087,108169234,7148,1,0.015625,0.015625
"LXS","5",110501326,110529316,27991,1,0.015625,0.015625
"LXS","7",35859264,35936605,77342,1,0.015625,0.015625
"LXS","9",28675636,28686483,10848,1,0.015625,0.015625
"LXS","9",38453250,39438499,985250,1,0.015625,0.015625
"LXS","1",38803820,39073960,270141,1,0.015625,0.015625
"LXS","1",196260330,196282271,21942,1,0.015625,0.015625
"LXS","11",14151026,14171070,20045,1,0.015625,0.015625
"LXS","11",24694476,24730883,36408,1,0.015625,0.015625
"LXS","11",88404520,88491950,87431,1,0.015625,0.015625
"LXS","11",109246779,109251024,4246,1,0.015625,0.015625
"LXS","12",26618935,26652771,33837,1,0.015625,0.015625
"LXS","12",54399948,54439021,39074,1,0.015625,0.015625
"LXS","15",22708351,22749821,41471,1,0.015625,0.015625
"LXS","19",57011109,57102486,91378,1,0.015625,0.015625
"LXS","4",46523496,46576294,52799,1,0.015625,0.015625
"LXS","9",34669201,34670791,1591,1,0.015625,0.015625
"LXS","9",99075992,99120385,44394,1,0.015625,0.015625
"LXS","1",108609950,108655083,45134,1,0.015625,0.015625
"LXS","1",146278129,146296914,18786,1,0.015625,0.015625
"LXS","1",147452255,147497660,45406,1,0.015625,0.015625
"LXS","11",95945168,95974817,29650,1,0.015625,0.015625
"LXS","12",8065681,8239518,173838,1,0.015625,0.015625
"LXS","12",16196401,16223164,26764,1,0.015625,0.015625
"LXS","12",36732632,36740051,7420,1,0.015625,0.015625
"LXS","13",84747578,84753249,5672,1,0.015625,0.015625
"LXS","15",26370794,26919654,548861,1,0.015625,0.015625
"LXS","17",46418449,46983547,565099,1,0.015625,0.015625
"LXS","18",76082309,76090650,8342,1,0.015625,0.015625
"LXS","3",19357080,19379868,22789,1,0.015625,0.015625
"LXS","3",129556280,129695899,139620,1,0.015625,0.015625
"LXS","4",141012233,141359681,347449,1,0.015625,0.015625
"LXS","6",97174670,97197919,23250,1,0.015625,0.015625
"LXS","9",92808125,92888865,80741,1,0.015625,0.015625
"LXS","9",118783006,118805049,22044,1,0.015625,0.015625
"LXS","X",143157019,143532209,375191,1,0.015625,0.015625
"LXS","X",155063324,155520823,457500,1,0.015625,0.015625
"LXS","1",8494394,8894634,400241,1,0.015625,0.015625
"LXS","12",6372606,6392012,19407,1,0.015625,0.015625
"LXS","15",49638447,49956194,317748,1,0.015625,0.015625
"LXS","2",107928362,108023689,95328,1,0.015625,0.015625
"LXS","2",117762422,118088071,325650,1,0.015625,0.015625
"LXS","3",33687342,33792218,104877,1,0.015625,0.015625
"LXS","3",47848216,47860168,11953,1,0.015625,0.015625
"LXS","3",152564294,152682143,117850,1,0.015625,0.015625
"LXS","4",46193537,46240728,47192,1,0.015625,0.015625
"LXS","7",31381791,31428368,46578,1,0.015625,0.015625
"LXS","9",77149381,77662569,513189,1,0.015625,0.015625
"LXS","14",17715865,17722971,7107,1,0.015625,0.015625
"LXS","15",28622864,28725877,103014,1,0.015625,0.015625
"LXS","15",39655829,39671133,15305,1,0.015625,0.015625
"LXS","2",69291659,69319356,27698,1,0.015625,0.015625
"LXS","5",125881402,125890188,8787,1,0.015625,0.015625
"LXS","5",132630772,132851936,221165,1,0.015625,0.015625
"LXS","6",90741176,90798160,56985,1,0.015625,0.015625
"LXS","1",63892760,63918477,25718,1,0.015625,0.015625
"LXS","11",103038836,103206419,167584,1,0.015625,0.015625
"LXS","12",73557179,73943209,386031,1,0.015625,0.015625
"LXS","12",108105271,108111296,6026,1,0.015625,0.015625
"LXS","13",16065138,16083969,18832,1,0.015625,0.015625
"LXS","14",77005491,77228774,223284,1,0.015625,0.015625
"LXS","15",9576390,9689403,113014,1,0.015625,0.015625
"LXS","15",11195801,11218055,22255,1,0.015625,0.015625
"LXS","15",25566156,25639039,72884,1,0.015625,0.015625
"LXS","15",56979207,57001313,22107,1,0.015625,0.015625
"LXS","15",97550226,97561679,11454,1,0.015625,0.015625
"LXS","19",37972396,38039360,66965,1,0.015625,0.015625
"LXS","2",118549028,118879545,330518,1,0.015625,0.015625
"LXS","2",128877859,128906290,28432,1,0.015625,0.015625
"LXS","2",164997810,165175173,177364,1,0.015625,0.015625
"LXS","3",126190897,126637445,446549,1,0.015625,0.015625
"LXS","3",134897609,135092883,195275,1,0.015625,0.015625
"LXS","3",138689057,138810243,121187,1,0.015625,0.015625
"LXS","4",46240730,46244452,3723,1,0.015625,0.015625
"LXS","4",109645272,109702584,57313,1,0.015625,0.015625
"LXS","5",20926861,21115414,188554,1,0.015625,0.015625
"LXS","7",56630163,56643164,13002,1,0.015625,0.015625
"LXS","10",6395809,6423849,28041,1,0.015625,0.015625
"LXS","10",12798790,12906058,107269,1,0.015625,0.015625
"LXS","10",12951042,13058065,107024,1,0.015625,0.015625
"LXS","14",111681236,111698656,17421,1,0.015625,0.015625
"LXS","15",30253370,30489213,235844,1,0.015625,0.015625
"LXS","15",44058373,44062120,3748,1,0.015625,0.015625
"LXS","15",67290597,67297527,6931,1,0.015625,0.015625
"LXS","18",49136502,49191314,54813,1,0.015625,0.015625
"LXS","2",163000683,163612363,611681,1,0.015625,0.015625
"LXS","3",75970264,75988967,18704,1,0.015625,0.015625
"LXS","5",110875368,110895504,20137,1,0.015625,0.015625
"LXS","7",76052196,76089533,37338,1,0.015625,0.015625
"LXS","7",88272401,88331334,58934,1,0.015625,0.015625
"LXS","7",91582237,91589807,7571,1,0.015625,0.015625
"LXS","12",59307543,59356198,48656,1,0.015625,0.015625
"LXS","13",16011227,16026615,15389,1,0.015625,0.015625
"LXS","14",76605081,76990362,385282,1,0.015625,0.015625
"LXS","14",81251074,81372130,121057,1,0.015625,0.015625
"LXS","14",104487381,104492815,5435,1,0.015625,0.015625
"LXS","15",38858424,38914295,55872,1,0.015625,0.015625
"LXS","15",100946028,100952776,6749,1,0.015625,0.015625
"LXS","17",43752671,43762103,9433,1,0.015625,0.015625
"LXS","17",66281737,66364387,82651,1,0.015625,0.015625
"LXS","17",67823744,68085975,262232,1,0.015625,0.015625
"LXS","19",38242987,38252609,9623,1,0.015625,0.015625
"LXS","19",48030812,48072211,41400,1,0.015625,0.015625
"LXS","19",51240757,51595681,354925,1,0.015625,0.015625
"LXS","2",75166016,75288125,122110,1,0.015625,0.015625
"LXS","2",94195253,94208623,13371,1,0.015625,0.015625
"LXS","3",30447926,30557108,109183,1,0.015625,0.015625
"LXS","3",75466028,75623460,157433,1,0.015625,0.015625
"LXS","3",101809105,101820793,11689,1,0.015625,0.015625
"LXS","3",151732843,151842211,109369,1,0.015625,0.015625
"LXS","4",155315899,155344862,28964,1,0.015625,0.015625
"LXS","6",112532518,112764127,231610,1,0.015625,0.015625
"LXS","6",128305093,128326806,21714,1,0.015625,0.015625
"LXS","1",23518406,23590377,71972,1,0.015625,0.015625
"LXS","10",119379066,119436168,57103,1,0.015625,0.015625
"LXS","12",47875892,47883396,7505,1,0.015625,0.015625
"LXS","18",17223542,17287263,63722,1,0.015625,0.015625
"LXS","2",94252598,94256316,3719,1,0.015625,0.015625
"LXS","2",102726346,103051321,324976,1,0.015625,0.015625
"LXS","2",117460115,117509013,48899,1,0.015625,0.015625
"LXS","2",131384175,131506997,122823,1,0.015625,0.015625
"LXS","3",128079018,128164466,85449,1,0.015625,0.015625
"LXS","4",11022007,11130126,108120,1,0.015625,0.015625
"LXS","4",116444672,116476328,31657,1,0.015625,0.015625
"LXS","7",31314663,31377920,63258,1,0.015625,0.015625
"LXS","7",38481655,38595014,113360,1,0.015625,0.015625
"LXS","7",56828544,56838894,10351,1,0.015625,0.015625
"LXS","7",137935492,138168678,233187,1,0.015625,0.015625
"LXS","15",30823967,31000262,176296,1,0.015625,0.015625
"LXS","16",38429907,38814184,384278,1,0.015625,0.015625
"LXS","19",22929434,22940443,11010,1,0.015625,0.015625
"LXS","19",38196241,38204379,8139,1,0.015625,0.015625
"LXS","2",48847398,49808891,961494,1,0.015625,0.015625
"LXS","2",115693176,115837056,143881,1,0.015625,0.015625
"LXS","3",131552504,131685545,133042,1,0.015625,0.015625
"LXS","3",140667516,141183134,515619,1,0.015625,0.015625
"LXS","4",124464584,124603185,138602,1,0.015625,0.015625
"LXS","6",137126969,137164154,37186,1,0.015625,0.015625
"LXS","7",125777491,125787938,10448,1,0.015625,0.015625
"LXS","15",72482089,94503458,22021370,22,0.34375,0.0156098371718018
"BXD","X",158414345,159825193,1410849,2,0.021978021978022,0.0155778697635409
"LXS","3",14539903,18552091,4012189,4,0.0625,0.0155775313675403
"AXB","10",61590282,66730213,5139932,2,0.08,0.0155644082450896
"LXS","7",114793068,118823605,4030538,4,0.0625,0.0155066147496935
"AXB","2",26748033,29356173,2608141,1,0.04,0.0153365941488593
"BXD","4",66119435,69716146,3596712,5,0.0549450549450549,0.015276467769745
"LXS","5",41244185,44320243,3076059,3,0.046875,0.0152386543951205
"AXB","13",39906643,42545318,2638676,1,0.04,0.0151591176787146
"BXD","4",47412443,49592723,2180281,3,0.032967032967033,0.0151205431625708
"BXD","16",19883173,21339076,1455904,2,0.021978021978022,0.015095790641431
"AXB","2",62667543,65329790,2662248,1,0.04,0.0150248962530914
"LXS","1",9916550,15128265,5211716,5,0.078125,0.0149902642431015
"LXS","4",90575497,94746009,4170513,4,0.0625,0.0149861659704693
"BXD","1",131282939,132750784,1467846,2,0.021978021978022,0.0149729753516527
"LXS","2",122080812,123125211,1044400,1,0.015625,0.0149607430103409
"LXS","17",47699600,52930327,5230728,5,0.078125,0.0149357794937913
"BXD","3",123096923,125310864,2213942,3,0.032967032967033,0.0148906488819639
"AXB","X",103328409,106020025,2691617,1,0.04,0.0148609553290829
"LXS","2",3101057,4153651,1052595,1,0.015625,0.0148442658382379
"AXB","3",131727280,134471603,2744324,1,0.04,0.0145755384568294
"LXS","7",109231168,111375342,2144175,2,0.03125,0.0145743700957245
"LXS","8",61797485,63955779,2158295,2,0.03125,0.0144790216351333
"LXS","15",58428762,61686744,3257983,3,0.046875,0.0143877362159348
"AXB","4",66761879,69559423,2797545,1,0.04,0.0142982507877443
"LXS","1",47701616,52074790,4373175,4,0.0625,0.014291675956256
"LXS","2",82900828,90646199,7745372,7,0.109375,0.0141213359409981
"LXS","3",123096923,125310864,2213942,2,0.03125,0.014115094252695
"LXS","X",80761140,82976593,2215454,2,0.03125,0.0141054610025755
"BXD","12",66150760,68502693,2351934,3,0.032967032967033,0.0140169889831232
"LXS","10",82704926,83827140,1122215,1,0.015625,0.0139233569324951
"BXD","4",99348682,102523624,3174943,4,0.043956043956044,0.0138446718432564
"LXS","2",10910317,16605599,5695283,5,0.078125,0.0137174921772983
"LXS","11",22905785,24047252,1141468,1,0.015625,0.0136885133880231
"LXS","6",106179204,107322099,1142896,1,0.015625,0.0136714101720542
"AXB","1",56225428,59182228,2956801,1,0.04,0.0135281339528768
"LXS","17",76637118,80126718,3489601,3,0.046875,0.0134327678150023
"AXB","6",140119514,143100912,2981399,1,0.04,0.0134165202309386
"AXB","10",67747984,70729874,2981891,1,0.04,0.0134143065591599
"LXS","1",15555951,20218387,4662437,4,0.0625,0.0134050068665807
"LXS","10",56595866,60093625,3497760,3,0.046875,0.013401434060656
"LXS","16",16360269,19883171,3522903,3,0.046875,0.0133057878686981
"AXB","6",25653133,28681138,3028006,1,0.04,0.0132100134543987
"BXD","13",10360372,16195770,5835399,7,0.0769230769230769,0.0131821452008812
"LXS","4",47412443,49786190,2373748,2,0.03125,0.0131648346833784
"AXB","10",78478603,81520273,3041671,1,0.04,0.0131506661963112
"LXS","14",90526838,94101064,3574227,3,0.046875,0.0131147238269981
"LXS","10",27145236,46354125,19208890,16,0.25,0.0130148072064549
"LXS","17",26359978,34795958,8435981,7,0.109375,0.012965297100598
"BXD","15",14697179,18958107,4260929,5,0.0549450549450549,0.0128950881239877
"LXS","11",100995979,102217079,1221101,1,0.015625,0.0127958293376224
"LXS","12",82932845,106303360,23370516,19,0.296875,0.0127029715561265
"LXS","2",137056445,139517377,2460933,2,0.03125,0.0126984359184098
"BXD","3",72694574,74428935,1734362,2,0.021978021978022,0.0126721076557385
"LXS","10",96212101,98685787,2473687,2,0.03125,0.0126329644777209
"LXS","5",7305862,12255013,4949152,4,0.0625,0.0126284260414713
"BXD","6",80236331,85468323,5231993,6,0.0659340659340659,0.0126020936828597
"LXS","X",88686883,89931007,1244125,1,0.015625,0.0125590274289159
"BXD","X",150143068,158023554,7880487,9,0.0989010989010989,0.0125501252525509
"LXS","2",146452955,158931864,12478910,10,0.15625,0.0125211256431852
"LXS","X",133306509,134557316,1250808,1,0.015625,0.0124919252195381
"BXD","2",129124352,130887043,1762692,2,0.021978021978022,0.0124684414395833
"LXS","X",48083715,55604986,7521272,6,0.09375,0.0124646469373797
"BXD","1",54535753,58081111,3545359,4,0.043956043956044,0.012398192667102
"LXS","9",85948997,89733319,3784323,3,0.046875,0.0123866276742234
"BXD","10",97112188,101577653,4465466,5,0.0549450549450549,0.012304439210836
"AXB","16",51648911,54901203,3252293,1,0.04,0.0122990148796557
"LXS","17",36069790,42451601,6381812,5,0.078125,0.0122418209749833
"LXS","5",115377549,116654682,1277134,1,0.015625,0.0122344248919847
"AXB","13",23951433,30551797,6600365,2,0.08,0.0121205418185206
"BXD","10",43717118,45532636,1815519,2,0.021978021978022,0.0121056414050318
"LXS","1",121163373,122454202,1290830,1,0.015625,0.0121046148602062
"LXS","X",66071986,76603820,10531835,8,0.125,0.01186877690355
"LXS","6",11548945,15513449,3964505,3,0.046875,0.0118236702942738
"AXB","14",73404728,76834312,3429585,1,0.04,0.0116632187276303
"AXB","3",89136618,92568749,3432132,1,0.04,0.0116545634025731
"LXS","6",59473347,62157601,2684255,2,0.03125,0.0116419639713813
"LXS","7",20458157,21801834,1343678,1,0.015625,0.0116285300496101
"LXS","16",63733397,73149824,9416428,7,0.109375,0.0116153386400873
"AXB","11",20826689,24334100,3507412,1,0.04,0.0114044201251521
"AXB","7",53553151,57070505,3517355,1,0.04,0.0113721816535436
"BXD","10",111875325,113811887,1936563,2,0.021978021978022,0.011348983729433
"BXD","10",59899201,66730213,6831013,7,0.0769230769230769,0.0112608593956822
"LXS","5",103263514,104652708,1389195,1,0.015625,0.0112475210463614
"LXS","19",34288372,35692492,1404121,1,0.015625,0.0111279583454702
"LXS","2",6210065,7618046,1407982,1,0.015625,0.0110974430070839
"LXS","2",59064472,60473796,1409325,1,0.015625,0.0110868678267965
"AXB","2",174686776,178310390,3623615,1,0.04,0.0110387003034263
"BXD","11",19156181,19209510,53330,1,0.010989010989011,0.010989010989011
"BXD","14",68533550,69010408,476859,1,0.010989010989011,0.010989010989011
"BXD","19",10123716,10147667,23952,1,0.010989010989011,0.010989010989011
"BXD","3",115557717,115571317,13601,1,0.010989010989011,0.010989010989011
"BXD","4",54777452,54780113,2662,1,0.010989010989011,0.010989010989011
"BXD","4",64514169,64793381,279213,1,0.010989010989011,0.010989010989011
"BXD","6",11425119,11548943,123825,1,0.010989010989011,0.010989010989011
"BXD","8",93462452,93486687,24236,1,0.010989010989011,0.010989010989011
"BXD","8",94900990,94910580,9591,1,0.010989010989011,0.010989010989011
"BXD","9",104816403,104863483,47081,1,0.010989010989011,0.010989010989011
"BXD","12",119854002,119867518,13517,1,0.010989010989011,0.010989010989011
